"","Sites_notre_num_rotation_","Site_Suisse","x","y","ch_edaphic_eivdescombes_pixel_d","ch_edaphic_eivdescombes_pixel_f","ch_edaphic_eivdescombes_pixel_h","ch_edaphic_eivdescombes_pixel_k","ch_edaphic_eivdescombes_pixel_l","ch_edaphic_eivdescombes_pixel_n","ch_edaphic_eivdescombes_pixel_r","ch_edaphic_eivdescombes_pixel_w","meanEVI_annualmax_2017_2021","meanEVI_annualmean_2017_2021","meanEVI_annualmedian_2017_2021","meanEVI_annualmin_2017_2021","meanEVI_annualrange_2017_2021","meanEVI_annualstd_2017_2021","meanGCI_annualmax_2017_2021","meanGCI_annualmean_2017_2021","meanGCI_annualmedian_2017_2021","meanGCI_annualmin_2017_2021","meanGCI_annualrange_2017_2021","meanGCI_annualstd_2017_2021","AI_8110_LV95","bio1_t_8110_LV95","bio10_twarmq_8110_LV95","bio11_tcoldq_8110_LV95","bio12_p_8110_LV95","bio13_pwet_8110_LV95","bio14_pdry_8110_LV95","bio15_ps_8110_LV95","bio16_pwetq_8110_LV95","bio17_pdryq_8110_LV95","bio18_pwarmq_8110_LV95","bio19_pcoldq_8110_LV95","bio2_tdr_8110_LV95","bio3_tiso_8110_LV95","bio4_ts_8110_LV95","bio5_tmaxw_8110_LV95","bio6_tminc_8110_LV95","bio7_tar_8110_LV95","bio8_twetq_8110_LV95","bio9_tdryq_8110_LV95","etpY_8110_LV95","gdd0Y_8110_LV95","gdd3Y_8110_LV95","gdd5Y_8110_LV95","SrelY_8110_LV95","SCD15_final","SCD40_final","EauxStagnantes_prop","ForetBuissannante_prop","ForetClairsemee_prop","ForetDense_prop","Glacier_prop","RocheMeubler_prop","Rocks_Min80Per_prop","ZHumide_prop","east_mean","eastSlope_mean","mnt_mean","north_mean","northSlope_mean","roughness_mean","slope_mean","TPI_mean","TRI_mean","CanopyVaud2m_max","CanopyVaud2m_mean","CanopyVaud2m_median","CanopyVaud2m_min","CanopyVaud2m_sd","sradY"
"164","P163","742",2570971.9841,1121569.0364,2.09743928909302,3.00183415412903,3.43216943740845,3.02558898925781,3.52836680412292,2.81304883956909,6.11121034622192,1.80996763706207,44502002,12477500,13695000,-18457500,59647500,12192500,87465000,30420000,28032500,-4772500,92237504,29230000,25,6.09999990463257,13.6999998092651,-1,1452.40002441406,147.899993896484,101.199996948242,13.8000001907349,437,319.299987792969,437,334.200012207031,8,33.2000007629395,604.099975585938,19.6000003814697,-4.5,24.1000003814697,13.6999998092651,1.70000004768372,378,2464.89990234375,1685.30004882812,1252.40002441406,47.9000015258789,111.004920959473,108.011192321777,0,0,0,0,0,0,0,0,0.995084583759308,0.396799504756927,1530.73999023438,0.0587610453367233,0.0227495245635509,0.97747802734375,23.4990749359131,0.0277900695800781,0.339687347412109,0,0,0,0,0,70498.0703125
"165","P164","714",2570875.0776,1121802.9905,2.05995583534241,3.12688112258911,3.5395495891571,2.94049096107483,3.11227798461914,2.89013957977295,6.06105709075928,1.81405973434448,189218008,18185000,13197500,-4490000,234910000,43405000,66017500,22632500,21382500,-7302500,73320000,23285000,20,6.30000019073486,13.8999996185303,-0.800000011920929,1420.80004882812,144.5,98.6999969482422,13.8999996185303,428.200012207031,312.399993896484,428.200012207031,325.899993896484,8,33.0999984741211,606.299987792969,19.7999992370605,-4.40000009536743,24.2000007629395,13.8999996185303,1.79999995231628,309.299987792969,2533.39990234375,1743.5,1303.30004882812,48,109.007759094238,86.133903503418,0,0,0,0.310000002384186,0,0,0,0,0.529797911643982,0.208937466144562,1492.01501464844,0.846940755844116,0.333096027374268,1.1925048828125,23.1827964782715,0.0271720886230469,0.330318450927734,0,0,0,0,0,60029.34375
"166","P165","304",2574998.6062,1121895.3921,2.14772963523865,3.17428946495056,3.46121001243591,2.88884210586548,3.146075963974,2.79037714004517,6.21793794631958,1.75747442245483,6.3e+07,7992500,740000,-17560000,83442496,19235000,84165000,14157500,-1335000,-31345000,115512496,31732500,14,5.30000019073486,12.6999998092651,-1.5,1659.69995117188,172,115.800003051758,14.3999996185303,501.5,364.399993896484,501.5,379.200012207031,8.10000038146973,33.7000007629395,593,18.7000007629395,-5.40000009536743,24.1000003814697,12.6999998092651,0.800000011920929,261.799987792969,2244,1499.09997558594,1091.19995117188,47.9000015258789,124.993774414062,131.045913696289,0,0,0,0,0,0,0,0,-0.0876765623688698,-0.0275851618498564,1583.83251953125,0.994373321533203,0.31498846411705,0.75,18.4681091308594,-0.00655746459960938,0.260936737060547,0,0,0,0,0,53233.25
"167","P166","764",2574725.0364,1121175.4195,2.91762375831604,2.63593053817749,2.91021728515625,3.34440994262695,3.84079265594482,2.3851170539856,6.611083984375,1.64016234874725,25193999,10632500,11515000,-14820000,40315000,10635000,73135000,26440000,24172500,-7627500,80760000,28137500,20,4.40000009536743,11.6999998092651,-2.29999995231628,1683.90002441406,174.5,117.300003051758,14.3999996185303,509.100006103516,369.100006103516,509.100006103516,385,7.69999980926514,32.7999992370605,584.599975585938,17.3999996185303,-6.09999990463257,23.5,11.6999998092651,0,348.5,1984,1286.09997558594,910,48,112.950210571289,109.952033996582,0,0,0,0,0,0,0,0,-0.649090111255646,-0.266805768013,1753.76501464844,-0.758800446987152,-0.313655495643616,1.25253295898438,24.3662033081055,0.0450057983398438,0.3331298828125,0,0,0,0,0,79198.5
"168","P167","749",2570375.4895,1121675.136,2.19357514381409,3.09413313865662,3.53665661811829,2.97255206108093,3.37374973297119,2.73198962211609,6.09378957748413,1.82073640823364,54913999,10675000,9817500,-8250000,67447504,14100000,68280000,22470000,20505000,-7900000,76182496,25645000,24,5.80000019073486,13.1999998092651,-1.20000004768372,1401.59997558594,142.899993896484,96.9000015258789,14.1999998092651,424,307.200012207031,424,320.399993896484,7.80000019073486,33,598.900024414062,19,-4.80000019073486,23.7999992370605,13.1999998092651,1.29999995231628,356.5,2365.80004882812,1601,1179,47.9000015258789,118.994850158691,116.993896484375,0,0.529999971389771,0,0,0,0,0,0,-0.946093142032623,-0.406698137521744,1605.55004882812,0.323138117790222,0.138799145817757,1.24252319335938,25.4601039886475,0.0031280517578125,0.373748779296875,0.163330078125,0.053253173828125,0.0220947265625,0,0.07597366720438,65080.109375
"169","P168","482",2570709.9932,1122287.5764,2.09344696998596,3.10009551048279,3.54760384559631,2.91506052017212,3.05537819862366,2.96026492118835,6.10059928894043,1.77016735076904,498823984,26290000,18242500,-155030000,696654976,116895000,104802496,38087500,44315000,-26062500,130862496,3e+07,26,6.90000009536743,14.5,-0.400000005960464,1362.40002441406,138.399993896484,93.9000015258789,14.1999998092651,412.200012207031,299.299987792969,412.200012207031,310.399993896484,8.19999980926514,33.2000007629395,616.299987792969,20.6000003814697,-4,24.6000003814697,14.5,2.5,379.200012207031,2692.30004882812,1879,1422,48.2000007629395,101.022186279297,93.0354919433594,0,0,0,0.239999994635582,0,0,0,0,-0.328976511955261,-0.102895066142082,1368.7275390625,0.930706560611725,0.288832455873489,0.844970703125,18.0949001312256,-0.0609550476074219,0.256565093994141,0,0,0,0,0,63712.80859375
"170","P169","10_2016",2576670.6241,1126212.8256,2.10259413719177,3.10399436950684,3.29986310005188,3.04770755767822,3.50137257575989,3.05870175361633,6.28660774230957,1.83017349243164,583713984,40885000,13045000,-13855000,725769984,145217500,325797504,37672500,9030000,-6932500,332729984,82045000,20,5.30000019073486,12.6000003814697,-1.60000002384186,1789,180.199996948242,122.199996948242,13.3999996185303,530.5,389.399993896484,530.5,439.5,8.39999961853027,34.5999984741211,590.400024414062,18.7000007629395,-5.69999980926514,24.3999996185303,12.6000003814697,0.699999988079071,372.299987792969,2188.19995117188,1453.80004882812,1052.69995117188,48.2999992370605,115.993698120117,115.981101989746,0,0,0,0,0,0,0,0,-0.746718883514404,-0.100137159228325,1446.44250488281,-0.323062181472778,-0.0488225147128105,0.420013427734375,8.01725292205811,-0.0837669372558594,0.132511138916016,0.0732421875,0.027923583984375,0.01922607421875,0,0.0352329388260841,71721.2578125
"171","P170","13_2016",2576310.1678,1126305.8035,2.11126375198364,3.01550459861755,3.32762026786804,3.07264876365662,3.5450541973114,2.85854887962341,6.28762578964233,1.82963442802429,30426001,10587500,13825000,-42600000,73935000,16017500,120147504,29402500,22710000,-6595000,126737504,35070000,20,5.09999990463257,12.5,-1.70000004768372,1776.09997558594,178.899993896484,121.5,13.3999996185303,526.400024414062,386.700012207031,526.400024414062,435.899993896484,8.30000019073486,34.4000015258789,588.599975585938,18.5,-5.80000019073486,24.2999992370605,12.5,0.5,370.600006103516,2142.69995117188,1416.69995117188,1021.20001220703,48.4000015258789,109.993637084961,109.002883911133,0,0,0,0,0,0,0,0,-0.724149763584137,-0.165446400642395,1493.48999023438,0.678640484809875,0.163197413086891,0.665008544921875,13.5491704940796,0.0459327697753906,0.184688568115234,0.0770263671875,0.0384521484375,0.03839111328125,0,0.044400829821825,69365.3828125
"172","P171","738",2573600.04,1124274.2375,2.22685480117798,3.07480812072754,3.47210645675659,2.93570947647095,3.34813451766968,2.79388928413391,6.12918710708618,1.73169362545013,159975996,13262500,14482500,-8080000,41887500,10610000,74050000,25440000,18795000,-6752500,80805000,27292500,22,5.69999980926514,13.1999998092651,-1.29999995231628,1501.40002441406,154.300003051758,104.699996948242,14,451.600006103516,331,451.600006103516,344,8.30000019073486,34,599.5,19.2000007629395,-5.19999980926514,24.3999996185303,13.1999998092651,1.10000002384186,344.100006103516,2333.5,1575.69995117188,1157.5,48.7000007629395,123.999977111816,121.999977111816,0,0,0,0,0,0,0,0,0.450761944055557,0.114478319883347,1649.13244628906,0.857680797576904,0.221623480319977,0.70501708984375,14.9591732025146,0.0706253051757812,0.218757629394531,0.200927734375,0.13153076171875,0.16259765625,0,0.0909212455153465,66693.25
"173","P172","232",2577503.2217,1127204.6032,3.42240262031555,2.6056547164917,2.43674492835999,3.37905263900757,3.90620064735413,2.3140275478363,6.84344720840454,1.58870124816895,12744000,1250000,5815000,-81637504,94122496,19330000,15405000,5395000,4737500,-3272500,18682500,5617500,21,4.40000009536743,11.6000003814697,-2.20000004768372,1788.19995117188,178.600006103516,120.400001525879,13.1999998092651,527.5,389.700012207031,527.5,444.200012207031,7.90000009536743,33.5999984741211,577.700012207031,17.2999992370605,-6.19999980926514,23.5,11.6000003814697,-0.100000001490116,384.799987792969,1949.40002441406,1257.59997558594,886.299987792969,47.7999992370605,98.9453811645508,90.9507522583008,0,0,0,0,0,1,0,0,-0.0540971532464027,-0.0232804715633392,1714.43249511719,-0.989205658435822,-0.430238217115402,1.13247680664062,25.7978572845459,-0.00500869750976562,0.395626068115234,0,0,0,0,0,89446.0703125
"174","P173","204",2578429.2296,1126929.9267,3.24377608299255,2.78842735290527,2.5397093296051,3.26074266433716,3.95834040641785,2.2805163860321,6.78841924667358,1.64844655990601,35466001,11030000,13805000,-26362500,50887500,12067500,60292500,22252500,19970000,-4117500,64407500,23540000,15,3.29999995231628,10.3999996185303,-3.09999990463257,1958.30004882812,195.699996948242,129.600006103516,13.5,578.799987792969,424.700012207031,578.799987792969,491,7.30000019073486,32.2999992370605,565.099975585938,15.8000001907349,-6.80000019073486,22.6000003814697,10.3999996185303,-1.20000004768372,310.899993896484,1687.30004882812,1048.09997558594,713.900024414062,48.0999984741211,130.005737304688,127.987411499023,0,0,0,0,0,0,0,0,-0.998260855674744,-0.300111144781113,1826.79748535156,-0.0138197150081396,-0.00388994044624269,0.670013427734375,17.4958076477051,-0.0121955871582031,0.241565704345703,0.1768798828125,0.05828857421875,0.02813720703125,0,0.0833927839994431,78051.890625
"175","P174","537",2578439.0637,1127104.0508,3.61482858657837,2.74888372421265,2.09412217140198,3.27657628059387,4.10562419891357,2.18839955329895,6.92893600463867,1.59095728397369,192641992,2120000,6290000,-57875000,74860000,15155000,17217500,6112500,6547500,-3735000,20955000,6275000,16,3.20000004768372,10.3000001907349,-3.09999990463257,1945.30004882812,194.300003051758,128.699996948242,13.5,574.599975585938,422.100006103516,574.599975585938,488,7.30000019073486,32.2999992370605,565,15.6999998092651,-6.90000009536743,22.6000003814697,10.3000001907349,-1.29999995231628,334.299987792969,1664.19995117188,1030,699,48,124.986129760742,122.979591369629,0,0,0,0,0,1,0,0,0.0567240938544273,0.0223925746977329,1863.02746582031,-0.99656468629837,-0.404336810112,0.99749755859375,23.9368591308594,-0.0215721130371094,0.345310211181641,0,0,0,0,0,89379.1953125
"176","P175","535",2578454.8555,1127133.8725,3.65473103523254,2.73457646369934,2.08044672012329,3.27895545959473,4.15444231033325,2.1790132522583,6.95069885253906,1.56399667263031,16208000,2030000,3305000,-25297500,42192500,8027500,8212500,2640000,2682500,-3505000,11717500,3172500,16,3.20000004768372,10.1999998092651,-3.09999990463257,1947.19995117188,194.5,128.800003051758,13.5,575.099975585938,422.5,575.099975585938,488.700012207031,7.30000019073486,32.2999992370605,564.200012207031,15.6000003814697,-6.90000009536743,22.6000003814697,10.1999998092651,-1.29999995231628,333.799987792969,1653.90002441406,1022,692.5,48,129.964248657227,124.973167419434,0,0,0,0,0,1,0,0,-0.123730577528477,-0.0602968670427799,1878.06494140625,-0.989076614379883,-0.47873118519783,1.24249267578125,28.9527549743652,0.0421867370605469,0.431552886962891,0,0,0,0,0,89676.234375
"177","P176","538",2578480.6942,1127198.9559,3.76043629646301,2.71308636665344,2.08566308021545,3.28500151634216,4.2402515411377,2.16165208816528,6.98420810699463,1.52375590801239,40163999,3237500,2785000,-26490000,73407504,13257500,7272500,2120000,2252500,-3447500,10720000,2785000,16,3.09999990463257,10.1999998092651,-3.20000004768372,1945.90002441406,194.300003051758,128.600006103516,13.5,574.700012207031,422.200012207031,574.700012207031,488.700012207031,7.19999980926514,32.2000007629395,564.200012207031,15.5,-7,22.5,10.1999998092651,-1.39999997615814,329.5,1635,1007.20001220703,680.400024414062,48,130.939697265625,124.960624694824,0,0,0,0,0,1,0,0,-0.247247621417046,-0.124395281076431,1914.47497558594,-0.967141091823578,-0.48687356710434,1.44247436523438,30.2336502075195,0.00782012939453125,0.453437805175781,0,0,0,0,0,89292.859375
"178","P177","613",2578626.9149,1127191.4654,3.53052067756653,2.75571632385254,2.33399486541748,3.25035881996155,4.13544130325317,2.19889831542969,6.89228296279907,1.49412107467651,67543999,2325000,3835000,-45175000,81502496,15890000,8087500,2582500,2080000,-4165000,12255000,3587500,15,3,10,-3.40000009536743,1970.09997558594,196.600006103516,130.100006103516,13.5,581.700012207031,427.299987792969,581.700012207031,495.200012207031,7.19999980926514,32.2000007629395,562.900024414062,15.3000001907349,-7.09999990463257,22.3999996185303,10,-1.5,321.100006103516,1603,982,660,48,134.976928710938,127.986869812012,0,0,0,0,0,1,0,0,-0.355171769857407,-0.16823436319828,1944.03247070312,-0.931215345859528,-0.453775107860565,1.47494506835938,29.1282577514648,0.0734329223632812,0.444671630859375,0,0,0,0,0,90345.9609375
"179","P178","44",2578598.0872,1126794.4394,2.74102330207825,2.86360001564026,3.07272863388062,3.18423581123352,3.81579947471619,2.39345383644104,6.54054069519043,1.66285765171051,39406001,11517500,15032500,-52215000,95910000,18457500,62025000,24887500,15012500,-3740000,65762500,23335000,15,3.20000004768372,10.1999998092651,-3.09999990463257,1994.5,199.5,131.800003051758,13.6000003814697,589.799987792969,432.100006103516,589.799987792969,500.299987792969,7.19999980926514,32.0999984741211,563.799987792969,15.6000003814697,-6.90000009536743,22.5,10.1999998092651,-1.29999995231628,310.600006103516,1654.69995117188,1022.40002441406,693.099975585938,48.2999992370605,131.987075805664,131.987075805664,0,0,0,0,0,0,0,0,-0.935641884803772,-0.21432389318943,1863.08251953125,-0.331908226013184,-0.0751432329416275,0.614990234375,13.2255926132202,0.0377883911132812,0.18780517578125,0.4228515625,0.2127685546875,0.12548828125,0.072509765625,0.148599967360497,81413.5
"180","P179","782",2578224.5114,1126575.1139,2.21177935600281,3.15411329269409,3.48538827896118,2.94288110733032,3.72006416320801,2.52613568305969,6.14526557922363,1.78658545017242,21913999,11520000,12020000,-7682500,29885000,8325000,65627500,25115000,22827500,-5612500,71240000,24610000,12,3.20000004768372,10.3000001907349,-3.09999990463257,1940.90002441406,194.399993896484,129.100006103516,13.5,574.400024414062,420.799987792969,574.400024414062,484.5,7.19999980926514,32.2000007629395,565.200012207031,15.6000003814697,-6.90000009536743,22.5,10.3000001907349,-1.29999995231628,259.299987792969,1660.69995117188,1027.19995117188,696.799987792969,48.2999992370605,136.98063659668,133.997680664062,0,0,0,0,0,0,0,0,0.869071841239929,0.2943215072155,1889.60998535156,0.494229793548584,0.167302280664444,0.97998046875,19.7932777404785,-0.00499725341796875,0.279373168945312,0,0,0,0,0,68304.6015625
"181","P180","28_2016",2578059.8816,1126492.4142,2.2396342754364,3.14775896072388,3.53550028800964,2.91531014442444,3.70908880233765,2.55041742324829,5.92366218566895,1.74610412120819,86734004,11150000,12992500,-16665000,39015000,8992500,64787500,25035000,22430000,-5965000,70755000,24165000,14,3.20000004768372,10.1999998092651,-3.09999990463257,1918.30004882812,192.300003051758,128.100006103516,13.5,567.900024414062,416.100006103516,567.900024414062,477.5,7.30000019073486,32.2999992370605,564.5,15.6000003814697,-6.90000009536743,22.6000003814697,10.1999998092651,-1.29999995231628,304.399993896484,1658.69995117188,1025.69995117188,695.299987792969,48.2999992370605,139.955551147461,137.97477722168,0,0,0,0,0,0,0,0,0.389302670955658,0.0786062926054001,1919.69750976562,-0.898586094379425,-0.185484200716019,0.53997802734375,11.8754262924194,-0.0512771606445312,0.167495727539062,0,0,0,0,0,83538.5234375
"182","P181","610",2578037.838,1126409.0006,2.20997738838196,3.18518662452698,3.58399772644043,2.88936567306519,3.67844319343567,2.51987528800964,5.79217338562012,1.8012797832489,148455996,17275000,11442500,-11935000,192544992,36437500,75730000,26950000,23487500,-5862500,81587504,28147500,15,3.20000004768372,10.1999998092651,-3.20000004768372,1915.19995117188,192,128.100006103516,13.5,567,415.600006103516,567,476.399993896484,7.30000019073486,32.2999992370605,564.599975585938,15.6000003814697,-7,22.6000003814697,10.1999998092651,-1.39999997615814,304.5,1653.59997558594,1021.70001220703,692.099975585938,48.2999992370605,140.977111816406,140.967529296875,0,0,0,0,0,0,0,0,0.33067774772644,0.0491193272173405,1937.2900390625,0.919965624809265,0.124652445316315,0.3599853515625,7.8769645690918,0.0331382751464844,0.111865997314453,0.099365234375,0.02484130859375,0,0,0.0496826171875,73346.234375
"183","P182","556",2577953.5468,1126367.463,2.22374773025513,3.15161871910095,3.59572792053223,2.93203711509705,3.76926469802856,2.43403553962708,5.75686168670654,1.76156234741211,37648000,10975000,11737500,-19002500,50667500,10452500,54635000,19042500,16452500,-7120000,61757500,22250000,15,3.29999995231628,10.3000001907349,-3.09999990463257,1901.90002441406,190.800003051758,127.400001525879,13.5,563.299987792969,412.700012207031,563.299987792969,472.399993896484,7.30000019073486,32.4000015258789,566.099975585938,15.6999998092651,-6.90000009536743,22.6000003814697,10.3000001907349,-1.20000004768372,310.799987792969,1677.30004882812,1040.40002441406,707.099975585938,48.2999992370605,147.970886230469,145.974533081055,0,0,0,0,0,0,0,0.0700000002980232,-0.386360019445419,-0.0206106677651405,1924.81506347656,0.871814966201782,0.051148384809494,0.1875,3.31260848045349,-0.0221748352050781,0.0615577697753906,0.058349609375,0.01458740234375,0,0,0.0291748046875,74036.890625
"184","P183","566",2577876.8193,1126293.1467,2.16676807403564,3.1741030216217,3.53051352500916,2.95177817344666,3.7689688205719,2.49853253364563,5.93246698379517,1.82122933864594,29010000,10212500,10895000,-4280000,35025000,8887500,57355000,20022500,11607500,-6147500,63502500,23247500,15,3.29999995231628,10.3999996185303,-3.09999990463257,1890.09997558594,189.699996948242,126.900001525879,13.5,560,410.200012207031,560,468.700012207031,7.30000019073486,32.5,565.900024414062,15.6999998092651,-6.90000009536743,22.6000003814697,10.3999996185303,-1.29999995231628,292.899993896484,1669.09997558594,1033.80004882812,701.799987792969,48.2000007629395,146.946029663086,142.977127075195,0,0,0,0,0,0,0,0.0900000035762787,0.326046496629715,0.0301734991371632,1950.88244628906,0.878852248191833,0.0731721445918083,0.217498779296875,4.84322071075439,0.0293655395507812,0.0699920654296875,0,0,0,0,0,76236.6171875
